pump_outlet_Pa,expander_outlet_Pa,expander_eff,heater_outlet_K,Q_in_kW,W_pump_kW,W_exp_kW,Q_out_kW,net_kW,thermal_eff,bal_kW
1800000.0,550000.0,0.75,403.15,459.8822087232963,2.9450432492604595,42.149678152176435,420.6775738203803,39.20463490291598,0.08524929679657335,0.0
1800000.0,550000.0,0.75,413.15,484.583213373882,2.9450432492604595,43.94880725926871,443.5794493638737,41.003764010008254,0.08461655888680494,0.0
1800000.0,550000.0,0.75,423.15,509.3139112292535,2.9450432492604595,45.678657656427475,466.5802968220865,42.73361440716702,0.08390427487838963,0.0
1800000.0,550000.0,0.75,433.15,534.1646943902557,2.9450432492604595,47.35390760525537,489.75583003426084,44.408864355994915,0.0831370265058181,0.0
1800000.0,550000.0,0.75,443.15,559.1957120638748,2.9450432492604595,48.98487220793392,513.1558831052014,46.03982895867346,0.08233222817240506,0.0
1800000.0,550000.0,0.75,453.15,584.4485157851813,2.9450432492604595,50.57914036018355,536.8144186742583,47.63409711092309,0.0815026402230293,-1.1368683772161603e-13
1800000.0,550000.0,0.8,373.15,383.9601818678619,2.9450432492604595,38.43573462078243,348.4694904963399,35.490691371521976,0.09243326013356232,-5.684341886080802e-14
1800000.0,550000.0,0.8,383.15,409.9038817176237,2.9450432492604595,40.79090280406375,372.0580221628204,37.84585955480329,0.09232861956861074,-5.684341886080802e-14
1800000.0,550000.0,0.8,393.15,435.06831898423985,2.9450432492604595,42.94308222917235,395.07028000432797,39.99803897991189,0.09193507602046473,0.0
1800000.0,550000.0,0.8,403.15,459.8822087232963,2.9450432492604595,44.95965669565485,417.8675952769019,42.01461344639439,0.09135951043427712,-5.684341886080802e-14
1800000.0,550000.0,0.8,413.15,484.583213373882,2.9450432492604595,46.87872774321993,440.6495288799225,43.933684493959476,0.09066282793428561,0.0
1800000.0,550000.0,0.8,423.15,509.3139112292535,2.9450432492604595,48.72390150018933,463.53505297832464,45.77885825092887,0.0898833847684219,0.0
1800000.0,550000.0,0.8,433.15,534.1646943902557,2.9450432492604595,50.51083477893914,486.598902860577,47.565791529678684,0.08904705239640485,0.0
1800000.0,550000.0,0.8,443.15,559.1957120638748,2.9450432492604595,52.250530355129506,509.8902249580058,49.30548710586905,0.08817214803721003,0.0
1800000.0,550000.0,0.8,453.15,584.4485157851813,2.9450432492604595,53.95108305086242,533.4424759835794,51.006039801601965,0.08727208372336707,0.0
1800000.0,550000.0,0.85,373.15,383.9601818678619,2.9450432492604595,40.8379680345814,346.06725708254095,37.89292478532094,0.09868972506727694,-5.684341886080802e-14
1800000.0,550000.0,0.85,383.15,409.9038817176237,2.9450432492604595,43.340334229317726,369.5085907375664,40.39529098005727,0.09854820308309485,0.0
1800000.0,550000.0,0.85,393.15,435.06831898423985,2.9450432492604595,45.627024868495646,392.38633736500464,42.68198161923519,0.09810409022400302,0.0
1800000.0,550000.0,0.85,403.15,459.8822087232963,2.9450432492604595,47.76963523913338,415.0576167334234,44.82459198987292,0.09746972407198112,-5.684341886080802e-14
1800000.0,550000.0,0.85,413.15,484.583213373882,2.9450432492604595,49.808648227171155,437.7196083959713,46.8636049779107,0.09670909698176627,0.0
1800000.0,550000.0,0.85,423.15,509.3139112292535,2.9450432492604595,51.76914534395118,460.4898091345628,48.82410209469072,0.09586249465845419,0.0
1800000.0,550000.0,0.85,433.15,534.1646943902557,2.9450432492604595,53.6677619526228,483.4419756868934,50.72271870336234,0.09495707828699139,0.0
1800000.0,550000.0,0.85,443.15,559.1957120638748,2.9450432492604595,55.51618850232509,506.62456681081017,52.571145253064635,0.09401206790201502,0.0
1800000.0,550000.0,0.85,453.15,584.4485157851813,2.9450432492604595,57.323025741541294,530.0705332929006,54.377982492280836,0.09304152722370485,-1.1368683772161603e-13
1800000.0,550000.0,0.9,373.15,383.9601818678619,2.9450432492604595,43.24020144838025,343.6650236687421,40.29515819911979,0.10494619000099126,0.0
1800000.0,550000.0,0.9,383.15,409.9038817176237,2.9450432492604595,45.889765654571704,366.9591593123124,42.944722405311246,0.10476778659757896,0.0
