boiler_Pa,condenser_Pa,expander_eff,boiler_outlet_K,Q_in_kW,W_pump_kW,W_exp_kW,Q_out_kW,net_kW,thermal_eff,bal_kW
1300000.0,8000.0,0.8,613.15,2955.088598717924,1.6282454690057493,717.2818635066143,2239.4349806803157,715.6536180376086,0.24217670439664568,0.0
1300000.0,8000.0,0.8,653.15,3041.2240911816657,1.6282454690057493,751.9324180732505,2290.919918577421,750.3041726042447,0.24671124195675911,0.0
1300000.0,8000.0,0.8,693.15,3127.2483205365734,1.6282454690057493,788.5734651107323,2340.303100894847,786.9452196417266,0.25164142369951054,0.0
1300000.0,8000.0,0.8,733.15,3213.5552007420442,1.6282454690057493,827.1471594031323,2388.0362868079173,825.5189139341265,0.25688648937584935,4.547473508864641e-13
1300000.0,8000.0,0.8,773.15,3300.391807714236,1.6282454690057493,867.5869482574551,2434.4331049257867,865.9587027884494,0.2623805757741804,4.547473508864641e-13
1300000.0,8000.0,0.8,813.15,3387.9227402351985,1.6282454690057493,909.8265727549475,2479.7244129492565,908.1983272859418,0.26806937374932355,4.547473508864641e-13
1300000.0,8000.0,0.85,493.15,2685.189869001528,1.6282454690057493,664.002354664938,2022.8157598055957,662.3741091959323,0.24667682417639694,4.547473508864641e-13
1300000.0,8000.0,0.85,533.15,2779.145284527328,1.6282454690057493,694.8440129120769,2085.9295170842565,693.2157674430712,0.2494348788825454,4.547473508864641e-13
1300000.0,8000.0,0.85,573.15,2868.16190250683,1.6282454690057493,727.4389110141308,2142.3512369617047,725.8106655451251,0.25305777366011045,0.0
1300000.0,8000.0,0.85,613.15,2955.088598717924,1.6282454690057493,762.1119799757777,2194.6048642111523,760.483734506772,0.2573471857448574,0.0
1300000.0,8000.0,0.85,653.15,3041.2240911816657,1.6282454690057493,798.9281942028282,2243.924142447843,797.2999487338225,0.26216415654659375,0.0
1300000.0,8000.0,0.85,693.15,3127.2483205365734,1.6282454690057493,837.8593066801532,2291.017259325426,836.2310612111474,0.267401554177721,0.0
1300000.0,8000.0,0.85,733.15,3213.5552007420442,1.6282454690057493,878.8438568658279,2336.339589345222,877.2156113968222,0.2729735624875103,0.0
1300000.0,8000.0,0.85,773.15,3300.391807714236,1.6282454690057493,921.811132523546,2380.2089206596957,920.1828870545403,0.2788101960814872,4.547473508864641e-13
1300000.0,8000.0,0.85,813.15,3387.9227402351985,1.6282454690057493,966.6907335521317,2422.8602521520725,965.062488083126,0.2848537472894464,0.0
1300000.0,8000.0,0.9,493.15,2685.189869001528,1.6282454690057493,703.0613167040525,1983.7567977664812,701.4330712350468,0.26122289501109675,4.547473508864641e-13
1300000.0,8000.0,0.9,533.15,2779.145284527328,1.6282454690057493,735.7171901421993,2045.056339854134,734.0889446731936,0.2641419823426202,4.547473508864641e-13
1300000.0,8000.0,0.9,573.15,2868.16190250683,1.6282454690057493,770.2294351914325,2099.560712784403,768.6011897224267,0.2679769189635544,0.0
1300000.0,8000.0,0.9,613.15,2955.088598717924,1.6282454690057493,806.9420964449412,2149.774747741989,805.3138509759355,0.2725176670930692,0.0
1300000.0,8000.0,0.9,653.15,3041.2240911816657,1.6282454690057493,845.9239703324065,2196.928366318265,844.2957248634008,0.2776170711364286,0.0
1300000.0,8000.0,0.9,693.15,3127.2483205365734,1.6282454690057493,887.145148249574,2241.731417756005,885.5169027805683,0.28316168465593144,0.0
1300000.0,8000.0,0.9,733.15,3213.5552007420442,1.6282454690057493,930.5405543285241,2284.642891882526,928.9123088595184,0.28906063559917144,0.0
1300000.0,8000.0,0.9,773.15,3300.391807714236,1.6282454690057493,976.0353167896374,2325.9847363936046,974.4070713206316,0.2952398163887942,0.0
1300000.0,8000.0,0.9,813.15,3387.9227402351985,1.6282454690057493,1023.5548943493161,2365.996091354888,1021.9266488803104,0.3016381208295693,0.0
1300000.0,12000.0,0.7,493.15,2652.1186481625377,1.6286834232497787,513.5783902931335,2140.168941292654,511.9497068698837,0.1930342397104205,0.0
1300000.0,12000.0,0.7,533.15,2746.0740636883374,1.6286834232497787,537.9625877852542,2209.7401593263326,536.3339043620044,0.195309336865313,4.547473508864641e-13
1300000.0,12000.0,0.7,573.15,2835.0906816678394,1.6286834232497787,563.913831237197,2272.8055338538916,562.2851478139472,0.19833056891258366,4.547473508864641e-13
1300000.0,12000.0,0.7,613.15,2922.0173778789335,1.6286834232497787,591.6563070569559,2331.9897542452272,590.0276236337062,0.2019247483264463,0.0
1300000.0,12000.0,0.7,653.15,3008.152870342675,1.6286834232497787,621.222015656109,2388.5595381098155,619.5933322328592,0.2059713581518475,4.547473508864641e-13
1300000.0,12000.0,0.7,693.15,3094.177099697583,1.6286834232497787,652.5751453808155,2443.230637740017,650.9464619575657,0.21037789401944304,0.0
1300000.0,12000.0,0.7,733.15,3180.4839799030533,1.6286834232497787,685.6568777742968,2496.455785552006,684.0281943510471,0.21507047313343092,0.0
1300000.0,12000.0,0.7,773.15,3267.320586875245,1.6286834232497787,720.403167659448,2548.546102639047,718.7744842361982,0.21998896806254625,-4.547473508864641e-13
1300000.0,12000.0,0.7,813.15,3354.8515193962076,1.6286834232497787,756.7516846901178,2599.7285181293396,755.1230012668681,0.22508388132860557,0.0
1300000.0,12000.0,0.75,493.15,2652.1186481625377,1.6286834232497787,550.2625610283576,2103.48477055743,548.6338776051078,0.20686626444303946,0.0
1300000.0,12000.0,0.75,533.15,2746.0740636883374,1.6286834232497787,576.388486912772,2171.3142601988147,574.7598034895223,0.20930236772912983,4.547473508864641e-13
1300000.0,12000.0,0.75,573.15,2835.0906816678394,1.6286834232497787,604.1933906112821,2232.525974479807,602.5647071880323,0.21253807191576427,0.0
1300000.0,12000.0,0.75,613.15,2922.0173778789335,1.6286834232497787,633.9174718467389,2289.7285894554443,632.2887884234891,0.21638775772184557,0.0
1300000.0,12000.0,0.75,653.15,3008.152870342675,1.6286834232497787,665.5950167744029,2344.1865369915217,663.9663333511531,0.22072227109771755,4.547473508864641e-13
1300000.0,12000.0,0.75,693.15,3094.177099697583,1.6286834232497787,699.18765576516,2396.6181273556726,697.5589723419102,0.22544248433940253,0.0
1300000.0,12000.0,0.75,733.15,3180.4839799030533,1.6286834232497787,734.632369043889,2447.480294282414,733.0036856206392,0.23046922740449785,0.0
1300000.0,12000.0,0.75,773.15,3267.320586875245,1.6286834232497787,771.8605367779802,2497.088733520515,770.2318533547304,0.23573807126510168,0.0
1300000.0,12000.0,0.75,813.15,3354.8515193962076,1.6286834232497787,810.8053764536982,2545.674826365759,809.1766930304484,0.24119597792992065,0.0
1300000.0,12000.0,0.8,493.15,2652.1186481625377,1.6286834232497787,586.9467317635813,2066.800599822206,585.3180483403315,0.22069828917565823,0.0
1300000.0,12000.0,0.8,533.15,2746.0740636883374,1.6286834232497787,614.8143860402904,2132.8883610712965,613.1857026170406,0.22329539859294686,0.0
1300000.0,12000.0,0.8,573.15,2835.0906816678394,1.6286834232497787,644.4729499853677,2192.246415105721,642.8442665621179,0.226745574918945,4.547473508864641e-13
1300000.0,12000.0,0.8,613.15,2922.0173778789335,1.6286834232497787,676.1786366365212,2247.467424665662,674.5499532132715,0.23085076711724462,0.0
1300000.0,12000.0,0.8,653.15,3008.152870342675,1.6286834232497787,709.9680178926965,2299.8135358732284,708.3393344694467,0.2354731840435875,0.0
1300000.0,12000.0,0.8,693.15,3094.177099697583,1.6286834232497787,745.8001661495035,2350.005616971329,744.1714827262538,0.2405070746593617,0.0
1300000.0,12000.0,0.8,733.15,3180.4839799030533,1.6286834232497787,783.6078603134821,2398.504803012821,781.9791768902323,0.24586798167556512,0.0
1300000.0,12000.0,0.8,773.15,3267.320586875245,1.6286834232497787,823.3179058965119,2445.6313644019833,821.6892224732621,0.25148717446765695,-4.547473508864641e-13
1300000.0,12000.0,0.8,813.15,3354.8515193962076,1.6286834232497787,864.859068217278,2491.621134602179,863.2303847940283,0.25730807453123555,0.0
1300000.0,12000.0,0.85,493.15,2652.1186481625377,1.6286834232497787,623.630902498805,2030.1164290869824,622.0022190755552,0.234530313908277,0.0
1300000.0,12000.0,0.85,533.15,2746.0740636883374,1.6286834232497787,653.2402851678087,2094.4624619437786,651.6116017445589,0.23728842945676387,0.0
1300000.0,12000.0,0.85,573.15,2835.0906816678394,1.6286834232497787,684.7525093594534,2151.9668557316354,683.1238259362036,0.24095307792212578,4.547473508864641e-13
1300000.0,12000.0,0.85,613.15,2922.0173778789335,1.6286834232497787,718.4398014263036,2205.20625987588,716.8111180030538,0.2453137765126437,-4.547473508864641e-13
1300000.0,12000.0,0.85,653.15,3008.152870342675,1.6286834232497787,754.34101901099,2255.4405347549346,752.7123355877402,0.2502240969894574,4.547473508864641e-13
1300000.0,12000.0,0.85,693.15,3094.177099697583,1.6286834232497787,792.4126765338476,2303.3931065869847,790.7839931105979,0.25557166497932104,0.0
1300000.0,12000.0,0.85,733.15,3180.4839799030533,1.6286834232497787,832.5833515830743,2349.529311743229,830.9546681598246,0.2612667359466321,0.0
1300000.0,12000.0,0.85,773.15,3267.320586875245,1.6286834232497787,874.775275015044,2394.173995283451,873.1465915917943,0.26723627767021235,0.0
1300000.0,12000.0,0.85,813.15,3354.8515193962076,1.6286834232497787,918.9127599808578,2437.5674428385996,917.284076557608,0.27342017113255046,0.0
1300000.0,12000.0,0.9,493.15,2652.1186481625377,1.6286834232497787,660.3150732340291,1993.4322583517583,658.6863898107794,0.24836233864089594,0.0
1300000.0,12000.0,0.9,533.15,2746.0740636883374,1.6286834232497787,691.666184295327,2056.0365628162604,690.0375008720772,0.25128146032058085,0.0
1300000.0,12000.0,0.9,573.15,2835.0906816678394,1.6286834232497787,725.032068733539,2111.6872963575497,723.4033853102892,0.2551605809253065,4.547473508864641e-13
1300000.0,12000.0,0.9,613.15,2922.0173778789335,1.6286834232497787,760.7009662160864,2162.945095086097,759.0722827928366,0.25977678590804293,0.0
1300000.0,12000.0,0.9,653.15,3008.152870342675,1.6286834232497787,798.7140201292834,2211.067533636641,797.0853367060337,0.2649750099353273,4.547473508864641e-13
1300000.0,12000.0,0.9,693.15,3094.177099697583,1.6286834232497787,839.0251869181916,2256.780596202641,837.3965034949418,0.2706362552992803,0.0
1300000.0,12000.0,0.9,733.15,3180.4839799030533,1.6286834232497787,881.558842852667,2300.553820473636,879.9301594294172,0.2766654902176992,0.0
1300000.0,12000.0,0.9,773.15,3267.320586875245,1.6286834232497787,926.2326441335762,2342.7166261649186,924.6039607103264,0.28298538087276776,0.0
1300000.0,12000.0,0.9,813.15,3354.8515193962076,1.6286834232497787,972.9664517444377,2383.5137510750196,971.3377683211879,0.2895322677338654,0.0
1300000.0,20000.0,0.7,493.15,2607.6079306703705,1.6270146139838035,469.75011150064364,2139.4848337837107,468.1230968866598,0.1795220406337365,0.0
1300000.0,20000.0,0.7,533.15,2701.56334619617,1.6270146139838035,492.76931796663536,2210.421042843519,491.14230335265154,0.18179929189674013,-4.547473508864641e-13
1300000.0,20000.0,0.7,573.15,2790.5799641756716,1.6270146139838035,517.5212840830926,2274.6856947065635,515.8942694691088,0.18486991094752678,-9.094947017729282e-13
1300000.0,20000.0,0.7,613.15,2877.5066603867663,1.6270146139838035,544.1718153418815,2334.961859658869,542.5448007278977,0.18854684445977066,-4.547473508864641e-13
1300000.0,20000.0,0.7,653.15,2963.642152850508,1.6270146139838035,572.7239826293946,2392.545184835097,571.0969680154109,0.19270105450015784,-4.547473508864641e-13
1300000.0,20000.0,0.7,693.15,3049.6663822054156,1.6270146139838035,603.1250945416703,2448.1683022777293,601.4980799276865,0.19723405925231186,0.0
1300000.0,20000.0,0.7,733.15,3135.973262410886,1.6270146139838035,635.3052978637717,2502.2949791610986,633.6782832497879,0.20206750192845274,-4.547473508864641e-13
1300000.0,20000.0,0.7,773.15,3222.809869383078,1.6270146139838035,669.1927304859757,2555.2441535110866,667.565715871992,0.20713779060127424,-4.547473508864641e-13
1300000.0,20000.0,0.7,813.15,3310.3408019040403,1.6270146139838035,704.7192059343867,2607.248610583638,703.0921913204029,0.21239269108364875,-4.547473508864641e-13
1300000.0,20000.0,0.75,493.15,2607.6079306703705,1.6270146139838035,503.3036908935467,2105.9312543908077,501.67667627956286,0.19238961132879764,-4.547473508864641e-13
1300000.0,20000.0,0.75,533.15,2701.56334619617,1.6270146139838035,527.9671263928236,2175.2232344173303,526.3401117788399,0.19482797341025976,0.0
1300000.0,20000.0,0.75,573.15,2790.5799641756716,1.6270146139838035,554.4870900890278,2237.719888700628,552.860075475044,0.19811655016965518,-4.547473508864641e-13
1300000.0,20000.0,0.75,613.15,2877.5066603867663,1.6270146139838035,583.0412307234444,2296.092444277306,581.4142161094607,0.20205486371708786,-4.547473508864641e-13
1300000.0,20000.0,0.75,653.15,2963.642152850508,1.6270146139838035,613.6328385314941,2351.636328932998,612.0058239175104,0.20650462922079418,-4.547473508864641e-13
1300000.0,20000.0,0.75,693.15,3049.6663822054156,1.6270146139838035,646.2054584375038,2405.087938381896,644.57844382352,0.2113603138968213,-4.547473508864641e-13
1300000.0,20000.0,0.75,733.15,3135.973262410886,1.6270146139838035,680.684247711184,2456.9160293136865,679.0572330972002,0.21653795369899037,-9.094947017729282e-13
1300000.0,20000.0,0.75,773.15,3222.809869383078,1.6270146139838035,716.9922112349738,2507.4446727620884,715.36519662099,0.22196940732278686,-4.547473508864641e-13
1300000.0,20000.0,0.75,813.15,3310.3408019040403,1.6270146139838035,755.0562920725574,2556.911524445467,753.4292774585737,0.2275987043464578,-4.547473508864641e-13
1300000.0,20000.0,0.8,493.15,2607.6079306703705,1.6270146139838035,536.8572702864496,2072.3776749979047,535.2302556724659,0.20525718202385876,-4.547473508864641e-13
1300000.0,20000.0,0.8,533.15,2701.56334619617,1.6270146139838035,563.1649348190119,2140.025425991142,561.5379202050282,0.20785665492377942,0.0
1300000.0,20000.0,0.8,573.15,2790.5799641756716,1.6270146139838035,591.452896094963,2200.754082694693,589.8258814809792,0.2113631893917836,-4.547473508864641e-13
1300000.0,20000.0,0.8,613.15,2877.5066603867663,1.6270146139838035,621.9106461050072,2257.223028895743,620.2836314910235,0.215562882974405,-4.547473508864641e-13
1300000.0,20000.0,0.8,653.15,2963.642152850508,1.6270146139838035,654.5416944335936,2310.727473030898,652.9146798196099,0.22030820394143052,-4.547473508864641e-13
1300000.0,20000.0,0.8,693.15,3049.6663822054156,1.6270146139838035,689.2858223333373,2362.0075744860624,687.6588077193535,0.2254865685413307,-4.547473508864641e-13
1300000.0,20000.0,0.8,733.15,3135.973262410886,1.6270146139838035,726.0631975585962,2411.537079466274,724.4361829446125,0.231008405469528,-4.547473508864641e-13
1300000.0,20000.0,0.8,773.15,3222.809869383078,1.6270146139838035,764.7916919839722,2459.64519201309,763.1646773699885,0.23680102404429965,-4.547473508864641e-13
1300000.0,20000.0,0.8,813.15,3310.3408019040403,1.6270146139838035,805.3933782107281,2506.5744383072965,803.7663635967443,0.2428047176092668,-9.094947017729282e-13
1300000.0,20000.0,0.85,493.15,2607.6079306703705,1.6270146139838035,570.4108496793527,2038.8240956050015,568.783835065369,0.2181247527189199,0.0
1300000.0,20000.0,0.85,533.15,2701.56334619617,1.6270146139838035,598.3627432452002,2104.827617564954,596.7357286312165,0.22088533643729907,-4.547473508864641e-13
1300000.0,20000.0,0.85,573.15,2790.5799641756716,1.6270146139838035,628.4187021008981,2163.788276688758,626.7916874869144,0.22460982861391204,-9.094947017729282e-13
1300000.0,20000.0,0.85,613.15,2877.5066603867663,1.6270146139838035,660.7800614865702,2218.3536135141803,659.1530468725864,0.2290709022317222,-4.547473508864641e-13
1300000.0,20000.0,0.85,653.15,2963.642152850508,1.6270146139838035,695.4505503356932,2269.818617128799,693.8235357217094,0.23411177866206684,-4.547473508864641e-13
1300000.0,20000.0,0.85,693.15,3049.6663822054156,1.6270146139838035,732.3661862291708,2318.9272105902287,730.739171615187,0.23961282318584015,0.0
1300000.0,20000.0,0.85,733.15,3135.973262410886,1.6270146139838035,771.4421474060081,2366.1581296188624,769.8151327920243,0.2454788572400655,-9.094947017729282e-13
1300000.0,20000.0,0.85,773.15,3222.809869383078,1.6270146139838035,812.5911727329702,2411.845711264092,810.9641581189865,0.25163264076581227,-9.094947017729282e-13
1300000.0,20000.0,0.85,813.15,3310.3408019040403,1.6270146139838035,855.7304643488983,2456.237352169126,854.1034497349145,0.25801073087207566,-4.547473508864641e-13
1300000.0,20000.0,0.9,493.15,2607.6079306703705,1.6270146139838035,603.9644290722562,2005.270516212098,602.3374144582724,0.23099232341398118,0.0
1300000.0,20000.0,0.9,533.15,2701.56334619617,1.6270146139838035,633.5605516713881,2069.6298091387657,631.9335370574044,0.23391401795081854,0.0
1300000.0,20000.0,0.9,573.15,2790.5799641756716,1.6270146139838035,665.3845081068333,2126.8224706828228,663.7574934928496,0.23785646783604045,-9.094947017729282e-13
1300000.0,20000.0,0.9,613.15,2877.5066603867663,1.6270146139838035,699.6494768681335,2179.4841981326167,698.0224622541498,0.24257892148903956,-4.547473508864641e-13
1300000.0,20000.0,0.9,653.15,2963.642152850508,1.6270146139838035,736.3594062377931,2228.9097612266987,734.7323916238093,0.24791535338270332,-4.547473508864641e-13
1300000.0,20000.0,0.9,693.15,3049.6663822054156,1.6270146139838035,775.4465501250047,2275.846846694395,773.819535511021,0.2537390778303497,-4.547473508864641e-13
1300000.0,20000.0,0.9,733.15,3135.973262410886,1.6270146139838035,816.8210972534204,2320.77917977145,815.1940826394366,0.25994930901060315,-4.547473508864641e-13
1300000.0,20000.0,0.9,773.15,3222.809869383078,1.6270146139838035,860.3906534819687,2364.0462305150936,858.7636388679849,0.26646425748732505,-4.547473508864641e-13
1300000.0,20000.0,0.9,813.15,3310.3408019040403,1.6270146139838035,906.067550487069,2405.9002660309557,904.4405358730852,0.27321674413488467,-9.094947017729282e-13
1300000.0,30000.0,0.7,493.15,2569.7625230519875,1.6223645055654343,433.30231291357427,2138.082574643978,431.67994840800884,0.16798437386164486,9.094947017729282e-13
1300000.0,30000.0,0.7,533.15,2663.717938577787,1.6223645055654343,455.1620718866126,2210.1782311967395,453.53970738104715,0.17026566544924843,9.094947017729282e-13
1300000.0,30000.0,0.7,573.15,2752.7345565572887,1.6223645055654343,478.8953506466192,2275.4615704162347,477.27298614105376,0.17338140541162672,4.547473508864641e-13
1300000.0,30000.0,0.7,613.15,2839.6612527683833,1.6223645055654343,504.618364903884,2336.6652523700645,502.9960003983186,0.17713239560104158,4.547473508864641e-13
1300000.0,30000.0,0.7,653.15,2925.796745232125,1.6223645055654343,532.3096122950083,2395.109497442682,530.6872477894428,0.18138213074925666,4.547473508864641e-13
1300000.0,30000.0,0.7,693.15,3011.8209745870327,1.6223645055654343,561.9020634580627,2451.541275634535,560.2796989524973,0.18602689325826224,4.547473508864641e-13
1300000.0,30000.0,0.7,733.15,3098.127854792503,1.6223645055654343,593.3164920595777,2506.4337272384905,591.6941275540123,0.19098441229232,4.547473508864641e-13
1300000.0,30000.0,0.7,773.15,3184.964461764695,1.6223645055654343,626.4743961491631,2560.112430121097,624.8520316435977,0.19618807027359594,4.547473508864641e-13
1300000.0,30000.0,0.7,813.15,3272.4953942856573,1.6223645055654343,661.3026149545564,2612.8151438366663,659.6802504489909,0.20158324794006027,4.547473508864641e-13
1300000.0,30000.0,0.75,493.15,2569.7625230519875,1.6223645055654343,464.25247812168675,2107.132409435866,462.6301136161213,0.18002835260694713,4.547473508864641e-13
1300000.0,30000.0,0.75,533.15,2663.717938577787,1.6223645055654343,487.673648449942,2177.6666546334104,486.05128394437656,0.18247100299361618,4.547473508864641e-13
1300000.0,30000.0,0.75,573.15,2752.7345565572887,1.6223645055654343,513.1021614070921,2241.254759655762,511.4797969015267,0.1858078889891983,4.547473508864641e-13
1300000.0,30000.0,0.75,613.15,2839.6612527683833,1.6223645055654343,540.6625338255898,2300.6210834483586,539.0401693200243,0.18982551837636075,4.547473508864641e-13
1300000.0,30000.0,0.75,653.15,2925.796745232125,1.6223645055654343,570.331727458937,2357.087382278753,568.7093629533716,0.19437760462347214,4.547473508864641e-13
1300000.0,30000.0,0.75,693.15,3011.8209745870327,1.6223645055654343,602.0379251336385,2411.4054139589593,600.4155606280731,0.19935300460891417,4.547473508864641e-13
1300000.0,30000.0,0.75,733.15,3098.127854792503,1.6223645055654343,635.6962414924046,2464.0539778056636,634.0738769868392,0.2046635602872194,4.547473508864641e-13
1300000.0,30000.0,0.75,773.15,3184.964461764695,1.6223645055654343,671.2225673026745,2515.364258967586,669.6002027971091,0.21023788831417708,0.0
1300000.0,30000.0,0.75,813.15,3272.4953942856573,1.6223645055654343,708.538516022739,2565.5792427684837,706.9161515171736,0.21601746262242918,4.547473508864641e-13
1300000.0,30000.0,0.8,493.15,2569.7625230519875,1.6223645055654343,495.2026433297992,2076.182244227754,493.58027882423374,0.19207233135224938,0.0
1300000.0,30000.0,0.8,533.15,2663.717938577787,1.6223645055654343,520.1852250132714,2145.155078070081,518.562860507706,0.19467634053798397,4.547473508864641e-13
1300000.0,30000.0,0.8,573.15,2752.7345565572887,1.6223645055654343,547.308972167565,2207.047948895289,545.6866076619996,0.19823437256676985,0.0
1300000.0,30000.0,0.8,613.15,2839.6612527683833,1.6223645055654343,576.7067027472956,2264.576914526653,575.0843382417302,0.20251864115167995,0.0
1300000.0,30000.0,0.8,653.15,2925.796745232125,1.6223645055654343,608.3538426228664,2319.0652671148237,606.731478117301,0.20737307849768782,4.547473508864641e-13
1300000.0,30000.0,0.8,693.15,3011.8209745870327,1.6223645055654343,642.1737868092143,2371.2695522833833,640.5514223036489,0.2126791159595661,4.547473508864641e-13
1300000.0,30000.0,0.8,733.15,3098.127854792503,1.6223645055654343,678.0759909252315,2421.6742283728368,676.4536264196661,0.21834270828211882,4.547473508864641e-13
1300000.0,30000.0,0.8,773.15,3184.964461764695,1.6223645055654343,715.9707384561864,2470.616087814074,714.348373950621,0.22428770635475836,0.0
1300000.0,30000.0,0.8,813.15,3272.4953942856573,1.6223645055654343,755.7744170909217,2518.343341700301,754.1520525853563,0.2304516773047981,0.0
1300000.0,30000.0,0.85,493.15,2569.7625230519875,1.6223645055654343,526.1528085379116,2045.2320790196413,524.5304440323462,0.20411631009755163,0.0
1300000.0,30000.0,0.85,533.15,2663.717938577787,1.6223645055654343,552.6968015766008,2112.6435015067514,551.0744370710354,0.20688167808235175,4.547473508864641e-13
1300000.0,30000.0,0.85,573.15,2752.7345565572887,1.6223645055654343,581.5157829280379,2172.841138134816,579.8934184224725,0.2106608561443414,4.547473508864641e-13
1300000.0,30000.0,0.85,613.15,2839.6612527683833,1.6223645055654343,612.7508716690019,2228.5327456049467,611.1285071634364,0.2152117639269993,4.547473508864641e-13
1300000.0,30000.0,0.85,653.15,2925.796745232125,1.6223645055654343,646.3759577867957,2281.0431519508943,644.7535932812302,0.22036855237190348,9.094947017729282e-13
1300000.0,30000.0,0.85,693.15,3011.8209745870327,1.6223645055654343,682.3096484847907,2331.1336906078072,680.6872839792253,0.22600522731021822,4.547473508864641e-13
1300000.0,30000.0,0.85,733.15,3098.127854792503,1.6223645055654343,720.4557403580584,2379.29447894001,718.833375852493,0.23202185627701824,4.547473508864641e-13
1300000.0,30000.0,0.85,773.15,3184.964461764695,1.6223645055654343,760.7189096096978,2425.8679166605625,759.0965451041324,0.2383375243953395,4.547473508864641e-13
1300000.0,30000.0,0.85,813.15,3272.4953942856573,1.6223645055654343,803.0103181591044,2471.1074406321186,801.387953653539,0.24488589198716698,0.0
1300000.0,30000.0,0.9,493.15,2569.7625230519875,1.6223645055654343,557.1029737460241,2014.2819138115287,555.4806092404586,0.2161602888428539,4.547473508864641e-13
1300000.0,30000.0,0.9,533.15,2663.717938577787,1.6223645055654343,585.2083781399303,2080.1319249434223,583.5860136343649,0.21908701562671956,4.547473508864641e-13
1300000.0,30000.0,0.9,573.15,2752.7345565572887,1.6223645055654343,615.7225936885109,2138.6343273743432,614.1002291829454,0.22308733972191302,4.547473508864641e-13
1300000.0,30000.0,0.9,613.15,2839.6612527683833,1.6223645055654343,648.7950405907077,2192.488576683241,647.1726760851423,0.2279048867023185,4.547473508864641e-13
1300000.0,30000.0,0.9,653.15,2925.796745232125,1.6223645055654343,684.398072950725,2243.021036786965,682.7757084451596,0.23336402624611916,9.094947017729282e-13
1300000.0,30000.0,0.9,693.15,3011.8209745870327,1.6223645055654343,722.4455101603666,2290.997828932231,720.8231456548011,0.23933133866087017,4.547473508864641e-13
1300000.0,30000.0,0.9,733.15,3098.127854792503,1.6223645055654343,762.8354897908857,2336.9147295071825,761.2131252853203,0.2457010042719178,4.547473508864641e-13
1300000.0,30000.0,0.9,773.15,3184.964461764695,1.6223645055654343,805.4670807632097,2381.119745507051,803.8447162576442,0.2523873424359208,0.0
1300000.0,30000.0,0.9,813.15,3272.4953942856573,1.6223645055654343,850.246219227287,2423.8715395639356,848.6238547217216,0.2593201066695359,4.547473508864641e-13
2000000.0,5000.0,0.7,493.15,2681.3751573230797,2.505936764467682,612.5862064607893,2071.2948876267583,610.0802696963216,0.22752514433876841,0.0
2000000.0,5000.0,0.7,533.15,2788.20569782392,2.505936764467682,642.6999370323224,2148.0116975560654,640.1940002678547,0.2296078803538418,0.0
2000000.0,5000.0,0.7,573.15,2883.9276512046463,2.505936764467682,672.6036107909754,2213.8299771781385,670.0976740265077,0.23235592395898036,0.0
2000000.0,5000.0,0.7,613.15,2975.0183713982683,2.505936764467682,703.4509326713797,2274.0733754913563,700.944995906912,0.23561030837515992,0.0
2000000.0,5000.0,0.7,653.15,3063.989196671821,2.505936764467682,735.6160885349195,2330.879044901369,733.1101517704518,0.23926655895744467,0.0
2000000.0,5000.0,0.7,693.15,3152.0683193914356,2.505936764467682,769.2329734656782,2385.341282690225,766.7270367012105,0.24324569108617583,0.0
2000000.0,5000.0,0.7,733.15,3239.931795064142,2.505936764467682,804.3379624301582,2438.099769398452,801.8320256656905,0.24748423003448328,-4.547473508864641e-13
2000000.0,5000.0,0.7,773.15,3327.9865645306463,2.505936764467682,840.9255959809656,2489.5669053141482,838.4196592164978,0.25193000120622244,0.0
2000000.0,5000.0,0.7,813.15,3416.494850961875,2.505936764467682,878.9723012960991,2540.0284864302434,876.4663645316314,0.25653964158174347,0.0
2000000.0,5000.0,0.75,493.15,2681.3751573230797,2.505936764467682,656.3423640651316,2027.5387300224158,653.8364273006639,0.24384369546908685,0.0
2000000.0,5000.0,0.75,533.15,2788.20569782392,2.505936764467682,688.6070753917741,2102.1045591966135,686.1011386273063,0.24607264060997366,0.0
2000000.0,5000.0,0.75,573.15,2883.9276512046463,2.505936764467682,720.6467258474738,2165.78686212164,718.1407890830061,0.24901484223539078,4.547473508864641e-13
2000000.0,5000.0,0.75,613.15,2975.0183713982683,2.505936764467682,753.6974278621925,2223.826880300543,751.1914910977248,0.25249978229366776,4.547473508864641e-13
2000000.0,5000.0,0.75,653.15,3063.989196671821,2.505936764467682,788.1600948588424,2278.3350385774465,785.6541580943747,0.2564154465517604,-4.547473508864641e-13
2000000.0,5000.0,0.75,693.15,3152.0683193914356,2.505936764467682,824.1781858560844,2330.3960702998193,821.6722490916167,0.2606771699828688,-4.547473508864641e-13
2000000.0,5000.0,0.75,733.15,3239.931795064142,2.505936764467682,861.7906740323124,2380.6470577962978,859.2847372678447,0.26521692171943795,-4.547473508864641e-13
2000000.0,5000.0,0.75,773.15,3327.9865645306463,2.505936764467682,900.9917099796058,2429.500791315508,898.4857732151381,0.2699787862099899,0.0
2000000.0,5000.0,0.75,813.15,3416.494850961875,2.505936764467682,941.7560371029638,2477.244750623379,939.250100338496,0.27491629325127215,0.0
2000000.0,5000.0,0.8,493.15,2681.3751573230797,2.505936764467682,700.0985216694735,1983.7825724180739,697.5925849050058,0.2601622465994051,0.0
